fips	total	salaries	benefits	instruction	instruction_salaries	instruction_benefits	support	pupil_support	staff_support	general_admin	school_admin
36079	22285	13898	6224	15069	9943	4531	6903	919	575	485	907
36083	16397	9538	4507	10412	6642	3170	5630	763	524	485	763
36087	23268	13688	5757	15526	10203	4364	7377	1166	721	608	957
36089	17062	9142	5712	11071	6476	4105	5517	619	605	792	564
36091	14764	8832	4220	9535	6106	2945	4883	644	547	380	715
36093	15931	9719	4123	10673	7039	3047	4892	765	486	304	682
36095	18711	10569	5890	11773	7225	4076	6448	763	570	698	641
36097	17756	9867	5141	11111	6831	3649	6237	570	953	829	661
36099	18052	10987	4701	11407	7504	3229	6160	625	1081	566	807
36101	17365	9840	5024	11254	6970	3636	5644	667	697	674	620
36103	20967	12608	5309	13956	9274	3951	6660	944	615	419	993
36105	22734	12758	6324	14845	9320	4666	7410	940	966	796	833
36107	15734	8611	5114	10048	6027	3623	5190	532	543	514	600
36109	17820	10710	5007	11341	7261	3436	6024	687	883	629	792
36111	20914	12081	6015	14129	9003	4549	6372	1006	705	514	875
36113	17096	9954	5036	11360	7162	3668	5358	783	626	528	602
36115	16601	9634	4985	10827	6725	3545	5316	699	631	591	563
36117	17119	10278	4656	10708	6957	3200	5938	792	820	536	704
36119	23152	13882	5803	15272	10254	4325	7543	1159	811	582	1131
36121	16126	9385	3972	10223	6751	2885	5529	548	701	778	580
36123	17022	10346	4532	10594	6931	3065	5874	887	623	512	615
37001	8063	4943	1565	5411	3514	1108	2200	511	175	64	527
37003	8091	5251	1709	5254	3693	1185	2243	438	289	123	423
37005	10041	6305	1956	5963	4195	1325	3440	494	290	365	651
37007	10076	5624	1751	5793	3563	1085	3682	531	545	171	586
37009	9242	5670	1873	5694	3847	1246	2938	465	298	147	460
37011	10131	6289	2076	5799	4039	1328	3635	504	232	147	769
37013	8793	5379	1706	5235	3622	1148	3061	403	329	84	533
37015	9717	5683	1797	5219	3300	1073	3819	545	558	232	562
37017	8877	5405	1751	5151	3525	1116	3165	489	373	139	552
37019	8972	5456	1777	5223	3560	1142	3284	405	417	77	554
37021	8708	5704	1779	5287	3799	1163	2937	466	478	90	589
37023	7511	4876	1598	4665	3372	1065	2334	326	209	83	460
37025	7440	4707	1494	4699	3263	1015	2343	363	139	80	485
37027	7959	5234	1688	5171	3671	1179	2250	451	281	97	484
37029	8358	5368	1667	4915	3421	1060	3002	401	306	265	629
37031	8496	5256	1649	5343	3804	1192	2728	420	201	110	479
37033	9146	5660	1832	5607	3859	1236	2916	452	195	184	467
37035	7856	5057	1602	5025	3462	1100	2338	410	233	84	484
37037	9038	5745	1797	5636	3935	1229	2972	425	399	110	532
37039	9509	5620	1856	5385	3683	1182	3471	563	293	96	641
37041	10682	5986	2808	5681	3904	1244	4454	487	508	1140	580
37043	9284	5552	1829	5809	3848	1329	3041	309	69	402	506
37045	8573	5338	1742	5494	3783	1212	2537	513	241	80	538
37047	8674	5295	1667	5287	3562	1119	2743	422	318	161	480
37049	7628	4756	1487	4767	3311	1046	2459	408	375	72	491
37051	8062	5414	1656	5099	3686	1103	2508	407	369	34	573
37053	8345	5155	1623	4926	3302	1049	3021	388	292	207	451
37055	10541	6750	2111	6411	4596	1385	3700	652	211	321	660
37057	7550	4870	1548	4734	3375	1072	2349	389	275	117	511
37059	8085	5161	1652	5251	3630	1152	2386	497	240	103	490
37061	8234	4899	1576	4936	3348	1071	2743	467	388	65	410
37063	9943	6134	1849	6157	4137	1240	3374	518	358	91	652
37065	8284	5130	1623	5026	3409	1069	2754	511	314	144	532
37067	8382	5477	1703	5488	3858	1199	2497	445	266	44	568
37069	7951	4944	1620	4857	3394	1062	2629	391	285	95	475
37071	7497	4641	1463	4661	3164	998	2353	517	222	72	442
37073	10170	6281	1968	5862	3825	1220	3824	597	446	223	627
37075	10345	6340	2037	5775	3977	1277	3851	606	466	538	518
37077	8127	5013	1534	4895	3275	990	2817	465	180	121	649
37079	9563	5490	1717	5947	3532	1106	3048	582	211	161	527
37081	8810	5661	1739	5457	3856	1167	2943	552	261	73	530
37083	9541	5816	1834	5634	3759	1167	3264	431	412	246	543
37085	7290	4495	1420	4662	3146	978	2182	355	244	65	413
37087	8548	5398	1756	5224	3702	1171	2699	350	295	134	508
37089	8005	5266	1669	5278	3794	1178	2239	321	241	71	439
37091	10030	6231	1977	5729	3885	1259	3724	509	396	208	622
37093	8213	4947	1562	5079	3349	1053	2609	505	274	125	449
37095	16745	10175	3178	9189	6365	1978	7041	775	1154	475	1226
37097	7515	4779	1544	4653	3189	1003	2427	377	265	69	480
37099	8977	5409	1775	5378	3570	1154	3040	571	267	184	547
37101	7934	4826	1512	5149	3497	1062	2379	286	194	67	479
37103	11765	6664	2171	6486	4174	1352	4566	379	514	339	775
37105	8112	4985	1584	5149	3436	1075	2510	391	260	94	482
37107	8068	4833	1543	4828	3300	1050	2769	508	311	81	417
37109	7582	4745	1653	4544	3098	1099	2400	392	144	54	818
37111	8229	5282	1698	5274	3645	1140	2392	379	411	87	405
37113	8982	5775	1839	5474	3851	1235	2937	433	248	146	531
37115	8957	5573	1815	5367	3571	1158	2955	507	307	130	426
37117	9230	5611	1828	5690	3747	1220	3045	490	366	124	590
37119	7796	5025	1551	4957	3440	1066	2441	345	195	68	471
37121	9756	6004	1944	5716	3900	1248	3545	544	333	205	710
37123	8798	5562	1802	5528	3839	1229	2604	377	259	117	546
37125	8055	5116	1630	4979	3526	1106	2712	373	247	108	623
37127	8731	5482	1750	5365	3703	1174	2888	493	290	131	535
37129	8438	5310	1701	5041	3576	1124	2955	495	266	67	539
37131	10444	6350	1939	5818	3936	1214	4006	518	436	420	794
37133	7296	4602	1427	4564	3205	965	2378	303	310	49	416
37135	10074	6713	2044	6465	4665	1447	3276	688	375	164	547
37137	10859	6565	2070	5728	3985	1252	4625	595	455	468	848
37139	8772	5645	1754	5370	3835	1222	2931	503	398	137	487
37141	8093	4585	1428	4774	3177	998	2889	490	236	74	492
37143	9616	5801	1905	5413	3662	1183	3647	624	402	308	469
37145	8624	5249	1686	5486	3618	1152	2637	492	227	189	518
37147	7986	4967	1619	5254	3554	1129	2318	359	203	42	427
37149	10462	6546	1972	6282	4300	1312	3580	494	637	221	748
37151	7661	4849	1539	4832	3368	1044	2336	442	252	79	454
37153	8176	5035	1629	4944	3270	1059	2676	409	395	136	578
37155	7906	4706	1563	4917	3219	1056	2457	521	321	118	406
37157	8303	5182	1656	5040	3517	1111	2734	506	258	115	577
37159	8417	5257	1701	5269	3567	1124	2606	508	332	74	543
37161	8697	5316	1773	5359	3487	1139	2828	487	356	80	526
37163	8213	5018	1607	5051	3484	1101	2587	355	344	91	482
37165	9815	6095	1967	6017	4031	1333	3250	642	348	155	609
37167	8147	5054	1629	5361	3701	1143	2281	340	187	96	494
37169	8370	5266	1704	5033	3557	1142	2788	470	278	172	568
37171	8583	5316	1727	5351	3641	1170	2607	434	247	180	584
37173	8889	5483	1803	5292	3526	1155	3039	471	452	333	354
37175	9789	5855	1841	6023	4170	1327	2934	346	573	110	482
37177	16059	8633	2768	8015	4886	1540	7132	888	633	583	928
37179	7690	4747	1486	4850	3198	980	2465	360	199	51	429
37181	8818	5639	1784	5511	3825	1183	2753	516	256	124	482
37183	7616	5048	1582	4965	3605	1106	2366	389	235	39	494
37185	10166	5848	1864	5742	3613	1173	3834	501	465	279	703
37187	10162	6207	1982	5751	3941	1259	3709	485	326	352	760
37189	8814	5874	1930	5805	4171	1373	2621	425	250	135	432
37191	7662	4867	1560	5258	3634	1151	1983	390	233	47	358
37193	7775	4906	1572	4724	3216	1026	2534	396	406	96	490
37195	7712	4829	1558	4660	3277	1073	2496	354	305	146	486
37197	8190	5338	1723	5068	3582	1151	2536	424	277	110	526
37199	9074	5957	1887	5208	3775	1208	3322	508	453	136	622
38001	13210	7101	2490	7039	5004	1732	4739	206	366	1047	767
38003	10894	6789	2215	6718	4737	1642	3309	294	387	566	478
38005	15478	8881	3051	9803	6412	2303	4608	177	192	1039	660
38007	22163	11152	4250	10424	6674	2587	10576	196	1652	380	902
38009	12866	7335	2445	7747	5279	1805	4043	239	222	730	515
38011	12831	6951	2562	7708	4897	1794	4079	0	182	1061	728
38013	17190	10067	2494	10718	7546	2041	4770	0	48	1591	231
38015	10096	6697	2116	6496	4652	1467	3034	526	375	159	510
38017	11004	6653	2304	6884	4575	1681	3280	550	396	212	629
38019	13327	7520	2008	7080	5227	1423	4749	286	368	649	634
38021	9125	5378	1427	4663	3262	951	3374	201	350	534	485
38023	14384	7883	2530	7737	5306	1683	4936	221	278	1071	808
38025	16441	9158	3138	9136	5871	2149	6123	24	410	1182	788
38027	10003	5497	2033	5568	3702	1390	3530	0	429	577	557
38029	12451	7132	1989	6938	4835	1439	4020	339	80	659	505
38031	9384	5484	1989	5517	3676	1413	2729	0	265	375	558
38033	17082	10530	3064	9637	6377	1985	5228	615	320	1064	1235
38035	11220	7629	1816	6993	5061	1311	3604	419	915	286	464
38037	13943	6606	2295	6131	4086	1517	6111	353	238	1032	734
38039	13890	7732	2242	7454	5255	1594	5285	446	110	1382	820
38041	14728	6396	1908	6861	4588	1415	6599	76	267	618	693
38043	12000	7404	1993	7258	5096	1450	3437	144	0	709	507
38045	13330	7023	1851	6367	4463	1208	5740	183	591	1551	602
38047	11734	6111	1706	6799	4555	1272	3850	218	68	708	541
38049	13082	7522	2519	7649	5188	1777	4144	173	225	693	658
38051	12975	7045	2045	7040	4824	1416	4875	130	231	967	487
38053	13449	7364	2383	7799	4868	1660	4859	450	237	1006	385
38055	11836	6595	1956	6520	4306	1292	4109	303	218	838	563
38057	10342	5805	1763	5262	3798	1081	4118	306	300	660	539
38059	10656	6495	1977	6276	4522	1250	3523	309	495	398	535
38061	11397	6461	1811	6612	4400	1277	3948	429	230	578	602
38063	13614	7803	2337	7351	5177	1603	4932	393	303	563	892
38065	13783	7538	2722	7646	5038	1892	4844	0	217	962	896
38067	12163	6876	1997	6873	4954	1383	4301	112	372	836	690
38069	11224	6439	1981	6273	4467	1440	4007	542	337	750	446
38071	11294	6510	2308	6270	4359	1550	3971	557	899	397	445
38073	10297	5930	1829	6048	4198	1344	3358	173	423	436	481
38075	12048	6597	2251	6523	4471	1559	4377	0	364	674	544
38077	10549	6289	2169	6453	4341	1548	3281	150	340	549	591
38079	13782	7766	2887	8028	5228	1951	4572	589	330	650	542
38081	12176	6900	2094	6736	4599	1417	4259	126	314	1019	765
38083	19634	11990	3921	11376	7891	2832	6831	0	0	2118	1079
38085	19593	9998	3438	11572	6924	2542	6709	556	158	1941	872
38087	18428	9048	1333	12095	7333	1238	6334	0	0	762	0
38089	10271	6380	1863	6292	4493	1331	3102	717	112	305	503
38091	15730	7777	2726	7640	4717	1755	6455	0	562	1399	1051
38093	11105	6800	1957	6851	4971	1450	3386	371	293	620	602
38095	11346	6242	2163	5820	4263	1121	3924	7	266	1263	546
38097	10677	6529	1608	6141	4546	1183	3556	161	226	583	552
38099	10934	6369	1681	6126	4440	1104	3749	244	247	670	516
38101	10340	6796	2008	6736	4893	1453	2825	271	249	427	568
38103	12014	6906	2261	6641	4430	1581	4299	205	471	772	632
38105	9890	6210	1804	5924	4169	1270	3161	257	153	422	560
39001	9197	5249	2432	5394	3597	1436	3347	357	717	161	457
39003	9087	5717	1960	5088	3694	1179	3513	540	393	225	582
39005	9897	5890	2451	5964	4133	1512	3550	491	530	238	568
39007	9071	5218	2261	5277	3582	1363	3372	511	365	213	544
39009	10958	6662	2657	6356	4380	1525	4169	412	679	323	599
39011	8907	5254	2019	5459	3640	1305	3071	379	446	193	590
39013	8856	5069	2361	5234	3410	1447	3301	528	337	314	419
39015	8921	5106	2162	5028	3399	1244	3417	255	537	270	487
39017	8805	5404	1830	4934	3653	1172	3501	590	597	171	499
39019	9072	4957	2484	5089	3347	1425	3605	524	418	387	451
39021	9361	5283	2101	5450	3610	1291	3494	395	355	245	571
39023	9282	5790	2136	5056	3734	1240	3797	657	597	318	566
39025	8676	5017	1794	5032	3518	1142	3277	438	428	171	459
39027	8171	4939	1909	4487	3258	1130	3272	434	644	178	457
39029	9519	5266	2215	5612	3616	1373	3499	476	426	320	530
39031	9857	5700	2479	5623	3896	1503	3769	439	567	248	569
39033	10017	5814	2329	5743	3962	1420	3768	591	547	270	637
39035	12852	8086	3081	7298	5150	1835	5170	868	871	216	664
39037	9188	5498	2006	5637	3864	1308	3222	426	479	241	596
39039	8997	5550	1871	5342	3781	1171	3193	423	417	276	515
39041	9461	5597	2118	5712	3845	1300	3336	494	536	164	439
39043	10719	6529	2398	6350	4269	1464	3937	536	696	274	604
39045	9073	5429	1967	5143	3703	1232	3535	497	499	312	503
39047	8772	5320	1950	4897	3471	1173	3476	411	487	299	554
39049	11915	7551	2757	6770	4815	1600	4747	828	954	233	624
39051	9845	5723	1972	5796	3915	1214	3639	511	488	243	605
39053	9940	5563	2460	5551	3634	1485	3957	392	517	231	628
39055	10701	6383	2305	6221	4245	1356	4147	625	341	246	640
39057	9675	5979	2250	5516	3845	1312	3814	583	640	203	556
39059	9806	5455	2528	5576	3637	1459	3764	474	599	256	506
39061	11450	6773	2465	6185	4336	1492	4872	740	971	283	611
39063	9684	5660	2253	5638	3740	1378	3692	457	666	234	585
39065	9508	5404	2234	5612	3665	1317	3462	293	459	341	649
39067	9775	5446	2328	5414	3511	1291	3993	477	382	410	660
39069	10529	5836	2050	6216	4086	1313	3871	643	516	251	621
39071	8804	5076	2048	4903	3324	1243	3528	373	614	252	504
39073	9748	5595	2543	5238	3497	1438	3997	663	723	228	551
39075	9879	5975	2211	5851	4067	1337	3608	412	468	233	649
39077	9324	5636	2130	5518	3829	1284	3401	411	542	269	595
39079	9426	5384	2321	5323	3527	1389	3631	342	542	268	515
39081	9051	4941	2372	5227	3342	1507	3432	326	416	345	558
39083	8890	5163	1848	5195	3526	1134	3354	439	473	220	733
39085	10328	6356	2370	5935	4207	1438	4087	726	516	246	564
39087	9525	5486	2170	5433	3644	1310	3672	364	403	340	475
39089	9187	5473	1976	5281	3707	1187	3538	504	417	238	498
39091	9844	5929	2189	5768	3951	1336	3633	408	531	226	555
39093	9266	6066	2028	5258	4020	1237	3615	582	556	192	609
39095	9595	6541	2879	4748	4196	1541	4265	595	726	175	650
39097	9335	5655	2006	5301	3704	1198	3658	519	408	279	583
39099	9570	6202	2306	5197	4037	1414	3977	566	605	266	547
39101	9333	5744	2207	5390	3942	1363	3509	469	566	235	644
39103	8876	5581	2042	5265	3769	1275	3328	581	479	176	500
39105	10331	5577	2996	5750	3567	1779	4060	512	488	250	599
39107	9882	5574	2384	6326	3887	1569	3167	435	442	264	515
39109	9457	5493	2086	5783	3721	1281	3271	442	385	272	537
39111	10799	5668	3088	6137	3772	1857	4077	381	351	260	574
39113	10324	6604	2607	5387	4205	1514	4494	718	754	204	559
39115	9654	5261	2472	5419	3546	1578	3744	331	337	264	556
39117	9459	5420	1963	5359	3735	1136	3741	470	482	265	560
39119	9042	5241	2105	5086	3467	1217	3505	374	633	277	513
39121	10798	5588	3064	5737	3563	1675	4528	530	584	490	711
39123	11272	6823	2302	6695	4513	1464	4172	672	398	371	640
39125	9591	5339	1964	5611	3631	1236	3548	374	576	316	507
39127	10525	5618	2703	5956	3753	1604	4018	536	457	398	659
39129	9507	5586	2160	5467	3816	1326	3660	378	553	417	494
39131	10176	5790	2453	5558	3743	1361	4132	422	660	301	547
39133	10053	6362	2283	5940	4289	1409	3772	558	496	267	606
39135	9546	5531	2064	5312	3596	1228	3793	519	429	318	592
39137	9309	5468	2035	5838	3840	1286	3043	263	267	338	503
39139	10019	6034	2785	5339	3947	1622	4229	550	642	225	558
39141	8974	5330	2164	5386	3673	1362	3191	408	324	269	509
39143	8867	5409	1970	5212	3550	1213	3248	542	436	203	577
39145	9345	5536	2405	5163	3626	1420	3710	418	611	245	536
39147	8354	5092	1741	4942	3400	1084	3068	342	374	304	502
39149	8483	4999	1820	4883	3356	1088	3219	470	452	273	444
39151	9239	5824	2159	5323	3790	1332	3545	534	490	232	538
39153	10975	6744	2565	6384	4444	1583	4247	719	621	218	586
39155	9816	5819	2176	5550	3840	1345	3854	474	488	304	594
39157	8914	5227	2146	5281	3550	1315	3265	459	463	256	542
39159	9752	5872	2289	5503	3817	1360	3879	634	654	213	502
39161	9191	5649	2189	5526	3741	1400	3269	482	404	297	627
39163	10560	5747	3090	5715	3681	1751	4301	541	574	519	593
39165	8993	5419	2134	5220	3608	1281	3460	496	538	134	498
39167	9429	5318	2461	5338	3513	1463	3673	447	540	319	511
39169	9743	5884	2336	5771	4008	1462	3581	442	494	253	614
39171	9875	5950	2100	5776	3966	1298	3690	413	592	315	572
39173	10080	6013	2143	6215	4073	1338	3485	523	360	272	554
39175	8973	5325	1921	5189	3600	1163	3367	380	487	275	554
40001	8946	5210	1553	4952	3525	1050	3232	665	198	443	425
40003	10632	5723	1738	5796	3936	1250	4008	424	232	572	441
40005	8486	4938	1439	4691	3279	1013	3145	621	204	410	390
40007	10652	5996	1682	5623	3944	1158	4131	428	261	637	543
40009	6819	4021	1228	3806	2760	847	2529	531	154	245	402
40011	9236	5169	1696	5048	3499	1099	3412	644	241	416	537
40013	7836	4556	1429	4349	3026	988	2823	537	250	270	414
40015	8598	4788	1575	4628	3190	1053	3233	599	251	405	491
40017	6722	3895	1349	3775	2509	890	2460	463	212	174	374
40019	7322	4179	1457	4086	2746	946	2677	437	255	255	421
40021	7977	4526	1562	4482	3002	1029	2806	558	294	294	317
40023	7934	4490	1367	4117	2881	905	3114	436	222	429	466
40025	11953	6667	2267	6312	4428	1463	4831	560	384	1158	382
40027	6948	4092	1439	4022	2754	995	2524	478	278	140	366
40029	10287	5584	1754	5746	3942	1187	3820	698	204	538	523
40031	7692	4869	1454	4098	2962	893	3066	729	306	259	462
40033	8203	4665	1527	4843	3190	1090	2828	378	211	535	534
40035	7139	3573	1284	4380	2473	887	2281	379	194	269	381
40037	7158	4269	1246	3957	2831	821	2690	499	195	248	407
40039	7598	4300	1384	4112	2905	929	2810	622	299	211	404
40041	7783	4496	1568	4333	2974	1044	2836	526	269	297	474
40043	10487	5809	1833	5528	3847	1198	4098	804	202	650	474
40045	11850	6131	1844	5765	3950	1202	5120	659	297	685	690
40047	7514	4231	1432	4251	2780	940	2727	456	444	185	393
40049	7510	4245	1354	4394	2951	968	2561	538	129	310	424
40051	6983	3949	1254	3920	2726	868	2527	447	173	258	419
40053	11038	5702	1978	5651	3771	1287	4477	615	242	616	653
40055	8455	4798	1526	4662	3291	1040	3146	660	163	420	434
40057	9087	5122	1525	5295	3602	1111	3325	575	313	211	451
40059	9492	5418	1590	4968	3561	1062	3748	677	296	495	555
40061	8424	4825	1587	4819	3254	1095	2976	680	148	408	386
40063	9007	5051	1634	4828	3413	1107	3377	658	245	420	420
40065	7381	4402	1516	4414	3073	1102	2453	510	191	218	414
40067	9466	5371	1550	5222	3686	1045	3479	573	160	467	538
40069	6878	3935	1154	3938	2815	829	2380	446	271	319	347
40071	7791	4299	1440	4130	2769	947	3076	440	314	254	417
40073	8449	4620	1372	4746	3265	979	2994	637	219	371	400
40075	8370	4834	1551	4552	3204	1024	3170	599	242	394	525
40077	9214	5215	1702	5039	3576	1188	3404	777	236	427	489
40079	7793	4485	1454	4562	3057	1011	2631	478	204	358	371
40081	7126	3989	1234	4022	2803	888	2529	420	232	252	401
40083	7417	4170	1553	4049	2685	993	2875	498	315	262	467
40085	7593	4206	1290	4027	2691	842	2899	381	234	435	552
40087	7348	3816	1203	3728	2598	825	3162	438	198	537	378
40089	8175	4686	1526	4532	3171	1043	2965	465	306	317	430
40091	7776	4343	1442	4450	2908	936	2697	519	211	305	354
40093	8411	4746	1521	4823	3341	1032	2934	429	190	364	480
40095	7695	4340	1516	4252	2855	1028	2830	382	318	269	514
40097	7639	4400	1420	4340	2980	990	2762	476	198	369	491
40099	6670	3738	1359	3874	2616	959	2378	469	214	200	328
40101	7730	4428	1552	4268	2869	1018	2849	476	264	274	458
40103	8253	4710	1555	4409	3054	1049	3290	537	223	405	452
40105	7710	4469	1470	4381	3084	1052	2768	622	204	294	445
40107	4848	2901	985	2011	2014	663	2431	341	181	783	253
40109	7096	4226	1464	3748	2733	938	2836	540	418	135	426
40111	7764	4446	1583	4227	2886	1016	2873	527	212	312	413
40113	8259	4497	1513	4319	2959	1017	3355	447	283	658	460
40115	7607	4245	1569	4340	2873	1062	2707	525	275	251	431
40117	7408	4387	1295	4273	3062	908	2557	397	240	231	457
40119	7340	4431	1403	4036	2854	942	2803	514	235	200	435
40121	8207	4655	1585	4534	3114	1073	2992	467	283	423	466
40123	8092	4696	1580	4678	3194	1082	2843	536	291	307	418
40125	7287	4279	1446	4146	2902	1008	2587	478	205	286	411
40127	8725	4948	1594	4850	3376	1116	3100	515	213	416	484
40129	14200	7420	2078	6928	4651	1294	6108	684	467	942	796
40131	7266	4094	1294	3994	2718	881	2797	575	197	247	402
40133	7882	4497	1505	4373	3061	1019	2855	398	231	438	447
40135	7787	4579	1416	4441	3162	994	2685	446	199	285	386
40137	7174	3992	1277	3816	2660	848	2824	536	221	246	393
40139	7974	4648	1301	4400	3159	923	2950	501	209	367	397
40141	9298	5380	1576	5057	3562	1071	3508	636	320	460	684
40143	7316	4525	1355	3795	2711	818	3021	547	377	188	399
40145	6809	4170	1210	3958	2854	845	2342	490	186	213	348
40147	7360	4348	1384	4005	2838	936	2896	426	197	497	377
40149	8081	4533	1343	4424	3019	912	3005	566	237	320	429
40151	10433	5757	1801	5354	3663	1158	4382	730	323	498	693
40153	7200	4424	1313	3920	2803	822	2739	461	261	254	462
41001	8704	4457	2419	4852	2871	1501	3585	468	321	312	571
41003	9267	4771	2749	5487	3180	1770	3386	604	322	123	599
41005	8029	4308	2396	4599	2781	1470	3120	515	237	80	533
41007	10445	5530	3080	6280	3690	1969	3733	390	264	286	767
41009	8129	4231	2286	4675	2868	1488	3143	452	202	226	538
41011	8034	3706	2283	4353	2356	1441	3190	454	247	192	538
41013	8333	4468	2474	4768	2732	1441	3244	488	348	88	532
41015	9395	4687	2623	5529	3139	1669	3426	346	243	223	705
41017	8072	4347	2258	4719	2706	1382	3034	582	278	60	540
41019	8653	4276	2360	4844	2834	1494	3383	348	246	186	613
41021	19411	8645	5544	11172	5929	3720	7601	429	511	705	1493
41023	14211	6981	4081	7930	4748	2635	5730	296	213	625	798
41025	11266	5716	2846	6569	4086	1945	4364	415	108	384	575
41027	10497	5666	3247	6503	3898	2113	3609	444	384	131	675
41029	8391	4136	2460	4897	2866	1568	3155	367	261	117	566
41031	11323	5825	3410	6308	3665	2077	4423	401	655	204	711
41033	9135	4825	2520	5321	3325	1539	3413	322	309	65	687
41035	9278	4775	2792	5081	2985	1597	3725	460	292	81	730
41037	10947	5384	3178	5943	3519	1982	4535	170	223	413	561
41039	9019	4629	2852	5204	2948	1724	3496	487	343	103	650
41041	8750	3910	2701	4894	2622	1868	3548	767	329	104	580
41043	7225	3883	2171	4238	2485	1379	2665	394	189	114	584
41045	10481	5505	3100	6189	3587	1992	3750	283	524	263	684
41047	9193	4816	2942	5552	3207	1948	3279	575	403	79	665
41049	10403	5024	2948	6230	3645	1919	3667	117	246	191	776
41051	9724	5363	2748	5620	3431	1724	3727	757	447	109	624
41053	8574	4330	2589	5105	2997	1685	3121	307	215	189	602
41055	16462	7292	3767	8500	5047	2610	7517	428	356	398	996
41057	11587	5901	3308	6681	3814	2077	4513	419	431	378	942
41059	8760	4320	2528	5423	3125	1747	2916	324	197	195	545
41061	9383	4636	2700	5946	3351	1850	3067	225	244	245	574
41063	11279	5570	3184	6973	4159	2171	3853	37	257	373	790
41065	9491	4880	2883	5282	3081	1760	3785	787	261	230	521
41067	8670	4830	2566	5361	3275	1697	2991	604	302	54	561
41069	15762	7139	3787	8832	4820	2586	6220	4	414	1260	443
41071	8904	4639	2553	5417	3208	1711	3115	484	327	152	536
42001	10653	6101	2541	6692	4402	1769	3479	470	414	313	545
42003	13343	7658	2993	8065	5356	2082	4811	601	473	412	585
42005	12911	7529	3042	8295	5541	2266	4100	460	333	265	594
42007	11483	6426	2541	6936	4515	1793	4030	520	294	310	523
42009	10966	5660	2678	6426	4003	1823	3894	504	223	389	520
42011	11205	6687	2623	6938	4731	1738	3794	597	456	382	497
42013	9829	5714	2240	5895	3973	1516	3394	556	266	301	443
42015	11974	6765	2661	7408	4963	1876	4021	488	358	264	550
42017	13190	8278	3067	8484	5905	2152	4348	733	445	230	598
42019	10509	5809	2391	6626	4342	1767	3500	422	268	217	488
42021	10907	5754	2466	6687	4213	1793	3653	508	341	291	492
42023	13094	7584	2865	7971	5180	2026	4577	426	387	565	731
42025	11421	6014	2975	7126	4377	2130	3802	455	280	291	514
42027	12985	7531	3218	8061	5350	2191	4400	632	503	360	567
42029	12888	7394	2796	7934	5301	1944	4590	734	426	232	585
42031	11813	6448	2979	7145	4509	2036	4123	555	373	356	572
42033	11647	6431	2828	7042	4526	1949	4050	533	458	278	524
42035	11634	6928	2793	7409	5171	1892	3706	551	185	313	489
42037	10888	6246	2348	6607	4476	1563	3858	538	407	362	448
42039	11561	6269	2715	7007	4460	1928	3997	495	417	242	548
42041	10788	6384	2343	6636	4565	1670	3702	593	420	239	507
42043	11998	6674	2889	7362	4832	2012	4095	647	312	318	562
42045	13501	8140	3177	8524	5615	2156	4562	730	453	299	598
42047	10835	5963	2109	6529	4319	1493	3770	482	340	282	538
42049	10573	6151	2423	6433	4224	1644	3619	525	397	255	554
42051	11227	5960	2865	6679	4156	2017	3964	399	274	227	490
42053	17721	8873	3935	9077	6049	2626	7893	572	679	807	852
42055	9848	5447	2227	6280	3996	1575	3087	492	270	247	456
42057	11441	5872	2720	6844	4410	1908	3868	389	279	416	527
42059	13128	6694	3422	7918	4772	2508	4612	316	345	424	645
42061	10098	5396	2298	5881	3880	1604	3644	392	359	424	461
42063	13599	7455	3428	8312	5417	2406	4710	711	471	396	498
42065	12309	6683	2658	7188	4682	1812	4563	540	603	391	491
42067	9277	5005	2120	5456	3570	1557	3276	376	225	167	504
42069	10538	6013	2566	6815	4444	1920	3323	441	258	227	468
42071	11171	6254	2532	7137	4505	1799	3567	593	410	208	485
42073	10784	6407	2597	6835	4577	1826	3499	489	237	357	491
42075	10168	5933	2252	6278	4254	1536	3435	527	349	197	536
42077	11365	6888	2704	7069	4836	1882	3892	683	399	199	536
42079	10327	5795	2501	6752	4311	1889	3116	493	243	219	380
42081	11225	6669	2472	7079	4790	1710	3633	517	415	287	509
42083	11184	6562	2212	6717	4556	1486	3966	448	609	344	540
42085	10998	6233	2663	6970	4525	1952	3507	465	317	354	490
42087	9771	5098	2541	5920	3631	1911	3333	322	158	232	434
42089	14381	8183	3947	9005	5800	2733	4931	677	435	342	635
42091	15032	9148	3488	9516	6420	2408	5077	821	500	290	666
42093	11309	6407	2479	7163	4866	1828	3724	523	288	334	439
42095	11379	6969	2800	7012	4854	1931	3852	596	333	249	503
42097	10496	5546	2483	6773	4043	1783	3192	459	253	212	409
42099	10902	5973	2487	6518	4418	1773	3912	472	324	294	511
42101	10915	5857	2767	6443	3978	1760	3976	480	310	287	582
42103	13113	7557	3328	8714	5733	2528	4005	548	277	282	617
42105	12418	7031	2496	7277	4764	1650	4529	530	368	702	533
42107	10707	5979	2635	6514	4248	1825	3659	519	293	352	449
42109	10647	6180	2380	6566	4605	1574	3633	524	453	262	396
42111	11272	6095	2716	6779	4359	1887	3953	538	354	396	498
42113	16807	9036	3498	9793	6601	2524	6484	814	554	666	729
42115	13261	7316	3075	8157	5391	2181	4541	585	313	411	443
42117	11812	6576	2719	7566	4912	1943	3737	472	384	286	529
42119	10968	6153	2711	6990	4600	1999	3541	480	526	213	507
42121	11994	6490	3010	7214	4494	2047	4300	487	529	371	556
